Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-08-17 14:00:00,Australia,New South Wales,AU-NSW,569.86,623.82,22.25,22.25,opennem.org.au,false,
2023-08-17 15:00:00,Australia,New South Wales,AU-NSW,552.99,603.79,25.71,25.71,opennem.org.au,false,
2023-08-17 16:00:00,Australia,New South Wales,AU-NSW,526.37,573.56,30.26,30.26,opennem.org.au,false,
2023-08-17 17:00:00,Australia,New South Wales,AU-NSW,519.63,565.59,31.43,31.43,opennem.org.au,false,
2023-08-17 18:00:00,Australia,New South Wales,AU-NSW,505.13,550.19,33.32,33.32,opennem.org.au,false,
2023-08-17 19:00:00,Australia,New South Wales,AU-NSW,498.62,542.97,34.31,34.31,opennem.org.au,false,
2023-08-17 20:00:00,Australia,New South Wales,AU-NSW,510.48,558.66,31.13,31.13,opennem.org.au,false,
2023-08-17 21:00:00,Australia,New South Wales,AU-NSW,503.81,554.57,30.92,30.92,opennem.org.au,false,
2023-08-17 22:00:00,Australia,New South Wales,AU-NSW,459.28,507.78,38.4,38.4,opennem.org.au,false,
2023-08-17 23:00:00,Australia,New South Wales,AU-NSW,376.35,422.35,50.5,50.5,opennem.org.au,false,
2023-08-18 00:00:00,Australia,New South Wales,AU-NSW,307.05,351.86,59.62,59.62,opennem.org.au,false,
2023-08-18 01:00:00,Australia,New South Wales,AU-NSW,272.47,316.59,64.19,64.19,opennem.org.au,false,
2023-08-18 02:00:00,Australia,New South Wales,AU-NSW,256.53,300.35,66.28,66.28,opennem.org.au,false,
2023-08-18 03:00:00,Australia,New South Wales,AU-NSW,255.19,299.16,66.42,66.42,opennem.org.au,false,
2023-08-18 04:00:00,Australia,New South Wales,AU-NSW,268.84,312.83,64.61,64.61,opennem.org.au,false,
2023-08-18 05:00:00,Australia,New South Wales,AU-NSW,326.24,371.73,56.97,56.97,opennem.org.au,false,
2023-08-18 06:00:00,Australia,New South Wales,AU-NSW,416.42,463.25,44.99,44.99,opennem.org.au,false,
2023-08-18 07:00:00,Australia,New South Wales,AU-NSW,499.93,548.42,32.79,32.79,opennem.org.au,false,
2023-08-18 08:00:00,Australia,New South Wales,AU-NSW,520.53,572.24,28.31,28.31,opennem.org.au,false,
2023-08-18 09:00:00,Australia,New South Wales,AU-NSW,519.63,571.28,28.29,28.29,opennem.org.au,false,
2023-08-18 10:00:00,Australia,New South Wales,AU-NSW,527.79,577.63,28.73,28.73,opennem.org.au,false,
2023-08-18 11:00:00,Australia,New South Wales,AU-NSW,529.29,578.26,29.03,29.03,opennem.org.au,false,
2023-08-18 12:00:00,Australia,New South Wales,AU-NSW,531.18,578.42,29.86,29.86,opennem.org.au,false,
2023-08-18 13:00:00,Australia,New South Wales,AU-NSW,521.69,568.16,31.13,31.13,opennem.org.au,false,
2023-08-18 14:00:00,Australia,New South Wales,AU-NSW,511.34,556.91,32.6,32.6,opennem.org.au,false,
2023-08-18 15:00:00,Australia,New South Wales,AU-NSW,532.06,578.54,29.9,29.9,opennem.org.au,false,
2023-08-18 16:00:00,Australia,New South Wales,AU-NSW,526.74,572.68,30.7,30.7,opennem.org.au,false,
2023-08-18 17:00:00,Australia,New South Wales,AU-NSW,515.06,560.24,32.23,32.23,opennem.org.au,false,
2023-08-18 18:00:00,Australia,New South Wales,AU-NSW,502.19,546.51,33.93,33.93,opennem.org.au,false,
2023-08-18 19:00:00,Australia,New South Wales,AU-NSW,527.65,573.79,30.57,30.57,opennem.org.au,false,
2023-08-18 20:00:00,Australia,New South Wales,AU-NSW,525.06,572.57,30.24,30.24,opennem.org.au,false,
2023-08-18 21:00:00,Australia,New South Wales,AU-NSW,480.0,528.32,35.83,35.83,opennem.org.au,false,
2023-08-18 22:00:00,Australia,New South Wales,AU-NSW,370.56,417.18,50.83,50.83,opennem.org.au,false,
2023-08-18 23:00:00,Australia,New South Wales,AU-NSW,303.63,348.93,60.05,60.05,opennem.org.au,false,
2023-08-19 00:00:00,Australia,New South Wales,AU-NSW,261.44,305.88,65.6,65.6,opennem.org.au,false,
2023-08-19 01:00:00,Australia,New South Wales,AU-NSW,244.12,288.59,67.88,67.88,opennem.org.au,false,
2023-08-19 02:00:00,Australia,New South Wales,AU-NSW,245.74,290.33,67.66,67.66,opennem.org.au,false,
2023-08-19 03:00:00,Australia,New South Wales,AU-NSW,251.18,294.88,66.95,66.95,opennem.org.au,false,
2023-08-19 04:00:00,Australia,New South Wales,AU-NSW,267.04,310.56,64.84,64.84,opennem.org.au,false,
2023-08-19 05:00:00,Australia,New South Wales,AU-NSW,339.39,384.47,55.18,55.18,opennem.org.au,false,
2023-08-19 06:00:00,Australia,New South Wales,AU-NSW,434.53,481.64,42.45,42.45,opennem.org.au,false,
2023-08-19 07:00:00,Australia,New South Wales,AU-NSW,515.43,566.86,29.54,29.54,opennem.org.au,false,
2023-08-19 08:00:00,Australia,New South Wales,AU-NSW,536.47,589.65,26.1,26.1,opennem.org.au,false,
2023-08-19 09:00:00,Australia,New South Wales,AU-NSW,542.77,596.6,25.06,25.06,opennem.org.au,false,
2023-08-19 10:00:00,Australia,New South Wales,AU-NSW,531.95,584.07,27.14,27.14,opennem.org.au,false,
2023-08-19 11:00:00,Australia,New South Wales,AU-NSW,531.82,580.51,29.23,29.23,opennem.org.au,false,
2023-08-19 12:00:00,Australia,New South Wales,AU-NSW,534.89,582.87,29.38,29.38,opennem.org.au,false,
2023-08-19 13:00:00,Australia,New South Wales,AU-NSW,539.34,587.51,28.88,28.88,opennem.org.au,false,
2023-08-19 14:00:00,Australia,New South Wales,AU-NSW,565.07,614.36,25.52,25.52,opennem.org.au,false,
2023-08-19 15:00:00,Australia,New South Wales,AU-NSW,579.06,628.85,23.82,23.82,opennem.org.au,false,
2023-08-19 16:00:00,Australia,New South Wales,AU-NSW,569.61,618.7,25.16,25.16,opennem.org.au,false,
2023-08-19 17:00:00,Australia,New South Wales,AU-NSW,584.36,634.54,23.15,23.15,opennem.org.au,false,
2023-08-19 18:00:00,Australia,New South Wales,AU-NSW,585.06,635.3,23.0,23.0,opennem.org.au,false,
2023-08-19 19:00:00,Australia,New South Wales,AU-NSW,592.76,643.54,21.99,21.99,opennem.org.au,false,
2023-08-19 20:00:00,Australia,New South Wales,AU-NSW,581.97,632.6,23.42,23.42,opennem.org.au,false,
2023-08-19 21:00:00,Australia,New South Wales,AU-NSW,561.44,613.82,26.11,26.11,opennem.org.au,false,
2023-08-19 22:00:00,Australia,New South Wales,AU-NSW,440.47,491.92,42.04,42.04,opennem.org.au,false,
2023-08-19 23:00:00,Australia,New South Wales,AU-NSW,355.27,405.78,53.25,53.25,opennem.org.au,false,
2023-08-20 00:00:00,Australia,New South Wales,AU-NSW,298.35,348.11,60.74,60.74,opennem.org.au,false,
2023-08-20 01:00:00,Australia,New South Wales,AU-NSW,257.57,306.88,66.11,66.11,opennem.org.au,false,
2023-08-20 02:00:00,Australia,New South Wales,AU-NSW,249.04,298.31,67.23,67.23,opennem.org.au,false,
2023-08-20 03:00:00,Australia,New South Wales,AU-NSW,274.47,323.95,63.89,63.89,opennem.org.au,false,
2023-08-20 04:00:00,Australia,New South Wales,AU-NSW,293.49,342.94,61.39,61.39,opennem.org.au,false,
2023-08-20 05:00:00,Australia,New South Wales,AU-NSW,349.69,400.74,53.88,53.88,opennem.org.au,false,
2023-08-20 06:00:00,Australia,New South Wales,AU-NSW,479.63,533.22,36.68,36.68,opennem.org.au,false,
2023-08-20 07:00:00,Australia,New South Wales,AU-NSW,570.84,627.22,22.48,22.48,opennem.org.au,false,
2023-08-20 08:00:00,Australia,New South Wales,AU-NSW,569.89,627.66,20.99,20.99,opennem.org.au,false,
2023-08-20 09:00:00,Australia,New South Wales,AU-NSW,571.05,629.0,20.31,20.31,opennem.org.au,false,
2023-08-20 10:00:00,Australia,New South Wales,AU-NSW,578.74,636.5,19.62,19.62,opennem.org.au,false,
2023-08-20 11:00:00,Australia,New South Wales,AU-NSW,595.77,651.11,19.46,19.46,opennem.org.au,false,
2023-08-20 12:00:00,Australia,New South Wales,AU-NSW,614.25,667.69,19.01,19.01,opennem.org.au,false,
2023-08-20 13:00:00,Australia,New South Wales,AU-NSW,629.7,684.03,16.99,16.99,opennem.org.au,false,
2023-08-20 14:00:00,Australia,New South Wales,AU-NSW,646.54,701.99,14.74,14.74,opennem.org.au,false,
2023-08-20 15:00:00,Australia,New South Wales,AU-NSW,670.27,726.97,11.57,11.57,opennem.org.au,false,
2023-08-20 16:00:00,Australia,New South Wales,AU-NSW,673.81,730.59,11.13,11.13,opennem.org.au,false,
2023-08-20 17:00:00,Australia,New South Wales,AU-NSW,666.75,722.95,12.1,12.1,opennem.org.au,false,
2023-08-20 18:00:00,Australia,New South Wales,AU-NSW,660.84,716.6,12.91,12.91,opennem.org.au,false,
2023-08-20 19:00:00,Australia,New South Wales,AU-NSW,656.03,711.95,13.27,13.27,opennem.org.au,false,
2023-08-20 20:00:00,Australia,New South Wales,AU-NSW,604.3,663.18,16.71,16.71,opennem.org.au,false,
2023-08-20 21:00:00,Australia,New South Wales,AU-NSW,550.49,609.76,22.89,22.89,opennem.org.au,false,
2023-08-20 22:00:00,Australia,New South Wales,AU-NSW,458.01,511.26,39.0,39.0,opennem.org.au,false,
2023-08-20 23:00:00,Australia,New South Wales,AU-NSW,371.64,423.04,51.1,51.1,opennem.org.au,false,
2023-08-21 00:00:00,Australia,New South Wales,AU-NSW,315.11,365.38,58.54,58.54,opennem.org.au,false,
2023-08-21 01:00:00,Australia,New South Wales,AU-NSW,276.21,325.83,63.73,63.73,opennem.org.au,false,
2023-08-21 02:00:00,Australia,New South Wales,AU-NSW,263.81,313.15,65.33,65.33,opennem.org.au,false,
2023-08-21 03:00:00,Australia,New South Wales,AU-NSW,260.18,309.25,65.76,65.76,opennem.org.au,false,
2023-08-21 04:00:00,Australia,New South Wales,AU-NSW,285.05,334.1,62.47,62.47,opennem.org.au,false,
2023-08-21 05:00:00,Australia,New South Wales,AU-NSW,346.09,395.89,54.37,54.37,opennem.org.au,false,
2023-08-21 06:00:00,Australia,New South Wales,AU-NSW,469.66,521.64,37.67,37.67,opennem.org.au,false,
2023-08-21 07:00:00,Australia,New South Wales,AU-NSW,547.16,603.81,24.17,24.17,opennem.org.au,false,
2023-08-21 08:00:00,Australia,New South Wales,AU-NSW,545.95,605.67,21.96,21.96,opennem.org.au,false,
2023-08-21 09:00:00,Australia,New South Wales,AU-NSW,553.93,613.38,21.13,21.13,opennem.org.au,false,
2023-08-21 10:00:00,Australia,New South Wales,AU-NSW,575.86,634.81,19.22,19.22,opennem.org.au,false,
2023-08-21 11:00:00,Australia,New South Wales,AU-NSW,594.39,652.16,17.97,17.97,opennem.org.au,false,
2023-08-21 12:00:00,Australia,New South Wales,AU-NSW,608.73,665.65,17.08,17.08,opennem.org.au,false,
2023-08-21 13:00:00,Australia,New South Wales,AU-NSW,611.45,668.84,16.53,16.53,opennem.org.au,false,
2023-08-21 14:00:00,Australia,New South Wales,AU-NSW,616.19,673.2,16.15,16.15,opennem.org.au,false,
2023-08-21 15:00:00,Australia,New South Wales,AU-NSW,617.85,672.5,17.38,17.38,opennem.org.au,false,
2023-08-21 16:00:00,Australia,New South Wales,AU-NSW,604.24,656.19,20.21,20.21,opennem.org.au,false,
2023-08-21 17:00:00,Australia,New South Wales,AU-NSW,588.71,639.61,22.27,22.27,opennem.org.au,false,
2023-08-21 18:00:00,Australia,New South Wales,AU-NSW,585.32,635.88,22.78,22.78,opennem.org.au,false,
2023-08-21 19:00:00,Australia,New South Wales,AU-NSW,589.21,640.31,22.13,22.13,opennem.org.au,false,
2023-08-21 20:00:00,Australia,New South Wales,AU-NSW,579.25,636.22,19.67,19.67,opennem.org.au,false,
2023-08-21 21:00:00,Australia,New South Wales,AU-NSW,523.66,579.39,27.37,27.37,opennem.org.au,false,
2023-08-21 22:00:00,Australia,New South Wales,AU-NSW,424.01,474.49,43.46,43.46,opennem.org.au,false,
2023-08-21 23:00:00,Australia,New South Wales,AU-NSW,361.57,410.48,52.48,52.48,opennem.org.au,false,
2023-08-22 00:00:00,Australia,New South Wales,AU-NSW,332.83,382.17,56.2,56.2,opennem.org.au,false,
2023-08-22 01:00:00,Australia,New South Wales,AU-NSW,285.19,333.06,62.48,62.48,opennem.org.au,false,
2023-08-22 02:00:00,Australia,New South Wales,AU-NSW,269.15,316.21,64.58,64.58,opennem.org.au,false,
2023-08-22 03:00:00,Australia,New South Wales,AU-NSW,301.46,348.73,60.3,60.3,opennem.org.au,false,
2023-08-22 04:00:00,Australia,New South Wales,AU-NSW,347.2,395.16,54.27,54.27,opennem.org.au,false,
2023-08-22 05:00:00,Australia,New South Wales,AU-NSW,419.94,470.9,43.96,43.96,opennem.org.au,false,
2023-08-22 06:00:00,Australia,New South Wales,AU-NSW,499.59,554.79,31.59,31.59,opennem.org.au,false,
2023-08-22 07:00:00,Australia,New South Wales,AU-NSW,552.32,612.17,21.7,21.7,opennem.org.au,false,
2023-08-22 08:00:00,Australia,New South Wales,AU-NSW,549.6,609.39,21.24,21.24,opennem.org.au,false,
2023-08-22 09:00:00,Australia,New South Wales,AU-NSW,548.02,606.9,21.53,21.53,opennem.org.au,false,
2023-08-22 10:00:00,Australia,New South Wales,AU-NSW,564.38,621.45,21.08,21.08,opennem.org.au,false,
2023-08-22 11:00:00,Australia,New South Wales,AU-NSW,593.33,650.58,18.4,18.4,opennem.org.au,false,
2023-08-22 12:00:00,Australia,New South Wales,AU-NSW,606.87,664.86,16.64,16.64,opennem.org.au,false,
2023-08-22 13:00:00,Australia,New South Wales,AU-NSW,605.53,662.04,17.59,17.59,opennem.org.au,false,
2023-08-22 14:00:00,Australia,New South Wales,AU-NSW,613.75,667.08,18.76,18.76,opennem.org.au,false,
2023-08-22 15:00:00,Australia,New South Wales,AU-NSW,593.04,644.39,21.88,21.88,opennem.org.au,false,
2023-08-22 16:00:00,Australia,New South Wales,AU-NSW,605.32,656.83,20.29,20.29,opennem.org.au,false,
2023-08-22 17:00:00,Australia,New South Wales,AU-NSW,617.81,669.93,18.63,18.63,opennem.org.au,false,
2023-08-22 18:00:00,Australia,New South Wales,AU-NSW,611.24,663.14,19.52,19.52,opennem.org.au,false,
2023-08-22 19:00:00,Australia,New South Wales,AU-NSW,596.37,648.74,21.0,21.0,opennem.org.au,false,
2023-08-22 20:00:00,Australia,New South Wales,AU-NSW,588.64,646.22,18.69,18.69,opennem.org.au,false,
2023-08-22 21:00:00,Australia,New South Wales,AU-NSW,552.78,609.84,24.25,24.25,opennem.org.au,false,
2023-08-22 22:00:00,Australia,New South Wales,AU-NSW,460.35,515.06,38.01,38.01,opennem.org.au,false,
2023-08-22 23:00:00,Australia,New South Wales,AU-NSW,375.39,427.43,50.61,50.61,opennem.org.au,false,
2023-08-23 00:00:00,Australia,New South Wales,AU-NSW,313.48,364.08,58.75,58.75,opennem.org.au,false,
2023-08-23 01:00:00,Australia,New South Wales,AU-NSW,273.99,323.26,63.98,63.98,opennem.org.au,false,
2023-08-23 02:00:00,Australia,New South Wales,AU-NSW,288.18,337.29,62.09,62.09,opennem.org.au,false,
2023-08-23 03:00:00,Australia,New South Wales,AU-NSW,293.09,341.89,61.45,61.45,opennem.org.au,false,
2023-08-23 04:00:00,Australia,New South Wales,AU-NSW,322.52,372.21,57.55,57.55,opennem.org.au,false,
2023-08-23 05:00:00,Australia,New South Wales,AU-NSW,353.66,403.98,53.32,53.32,opennem.org.au,false,
2023-08-23 06:00:00,Australia,New South Wales,AU-NSW,454.49,507.44,39.18,39.18,opennem.org.au,false,
2023-08-23 07:00:00,Australia,New South Wales,AU-NSW,558.83,619.96,20.2,20.2,opennem.org.au,false,
2023-08-23 08:00:00,Australia,New South Wales,AU-NSW,563.68,625.05,19.02,19.02,opennem.org.au,false,
2023-08-23 09:00:00,Australia,New South Wales,AU-NSW,587.56,650.61,15.43,15.43,opennem.org.au,false,
2023-08-23 10:00:00,Australia,New South Wales,AU-NSW,601.92,664.69,14.24,14.24,opennem.org.au,false,
2023-08-23 11:00:00,Australia,New South Wales,AU-NSW,617.05,679.99,12.72,12.72,opennem.org.au,false,
2023-08-23 12:00:00,Australia,New South Wales,AU-NSW,629.16,689.38,13.26,13.26,opennem.org.au,false,
2023-08-23 13:00:00,Australia,New South Wales,AU-NSW,627.69,687.18,13.89,13.89,opennem.org.au,false,
2023-08-23 14:00:00,Australia,New South Wales,AU-NSW,621.04,679.89,14.96,14.96,opennem.org.au,false,
2023-08-23 15:00:00,Australia,New South Wales,AU-NSW,619.51,675.18,17.05,17.05,opennem.org.au,false,
2023-08-23 16:00:00,Australia,New South Wales,AU-NSW,609.39,662.53,19.4,19.4,opennem.org.au,false,
2023-08-23 17:00:00,Australia,New South Wales,AU-NSW,609.22,662.19,19.45,19.45,opennem.org.au,false,
2023-08-23 18:00:00,Australia,New South Wales,AU-NSW,597.73,650.18,20.9,20.9,opennem.org.au,false,
2023-08-23 19:00:00,Australia,New South Wales,AU-NSW,598.33,651.29,20.48,20.48,opennem.org.au,false,
2023-08-23 20:00:00,Australia,New South Wales,AU-NSW,590.16,646.44,19.19,19.19,opennem.org.au,false,
2023-08-23 21:00:00,Australia,New South Wales,AU-NSW,551.39,606.73,24.98,24.98,opennem.org.au,false,
2023-08-23 22:00:00,Australia,New South Wales,AU-NSW,464.14,516.95,38.26,38.26,opennem.org.au,false,
2023-08-23 23:00:00,Australia,New South Wales,AU-NSW,390.86,441.85,48.51,48.51,opennem.org.au,false,
2023-08-24 00:00:00,Australia,New South Wales,AU-NSW,327.44,377.55,56.86,56.86,opennem.org.au,false,
2023-08-24 01:00:00,Australia,New South Wales,AU-NSW,293.44,343.08,61.35,61.35,opennem.org.au,false,
2023-08-24 02:00:00,Australia,New South Wales,AU-NSW,288.06,337.69,62.02,62.02,opennem.org.au,false,
2023-08-24 03:00:00,Australia,New South Wales,AU-NSW,295.04,345.08,61.1,61.1,opennem.org.au,false,
2023-08-24 04:00:00,Australia,New South Wales,AU-NSW,318.35,368.9,57.98,57.98,opennem.org.au,false,
2023-08-24 05:00:00,Australia,New South Wales,AU-NSW,361.12,412.62,52.2,52.2,opennem.org.au,false,
2023-08-24 06:00:00,Australia,New South Wales,AU-NSW,482.11,538.09,34.45,34.45,opennem.org.au,false,
2023-08-24 07:00:00,Australia,New South Wales,AU-NSW,576.1,636.53,19.16,19.16,opennem.org.au,false,
2023-08-24 08:00:00,Australia,New South Wales,AU-NSW,572.94,632.82,19.1,19.1,opennem.org.au,false,
2023-08-24 09:00:00,Australia,New South Wales,AU-NSW,584.2,645.01,17.06,17.06,opennem.org.au,false,
2023-08-24 10:00:00,Australia,New South Wales,AU-NSW,595.62,654.71,16.98,16.98,opennem.org.au,false,
2023-08-24 11:00:00,Australia,New South Wales,AU-NSW,595.52,653.83,17.35,17.35,opennem.org.au,false,
2023-08-24 12:00:00,Australia,New South Wales,AU-NSW,601.75,657.92,18.02,18.02,opennem.org.au,false,
2023-08-24 13:00:00,Australia,New South Wales,AU-NSW,608.03,664.7,17.14,17.14,opennem.org.au,false,
2023-08-24 14:00:00,Australia,New South Wales,AU-NSW,607.24,662.55,18.07,18.07,opennem.org.au,false,
2023-08-24 15:00:00,Australia,New South Wales,AU-NSW,617.04,671.21,17.84,17.84,opennem.org.au,false,
2023-08-24 16:00:00,Australia,New South Wales,AU-NSW,642.12,696.57,15.14,15.14,opennem.org.au,false,
2023-08-24 17:00:00,Australia,New South Wales,AU-NSW,659.93,715.24,12.79,12.79,opennem.org.au,false,
2023-08-24 18:00:00,Australia,New South Wales,AU-NSW,639.62,694.03,15.5,15.5,opennem.org.au,false,
2023-08-24 19:00:00,Australia,New South Wales,AU-NSW,632.13,686.62,16.39,16.39,opennem.org.au,false,
2023-08-24 20:00:00,Australia,New South Wales,AU-NSW,620.81,678.09,15.89,15.89,opennem.org.au,false,
2023-08-24 21:00:00,Australia,New South Wales,AU-NSW,567.85,625.42,22.57,22.57,opennem.org.au,false,
2023-08-24 22:00:00,Australia,New South Wales,AU-NSW,473.39,527.85,37.2,37.2,opennem.org.au,false,
2023-08-24 23:00:00,Australia,New South Wales,AU-NSW,376.65,429.2,50.36,50.36,opennem.org.au,false,
2023-08-25 00:00:00,Australia,New South Wales,AU-NSW,296.4,347.22,60.92,60.92,opennem.org.au,false,
2023-08-25 01:00:00,Australia,New South Wales,AU-NSW,263.39,313.58,65.28,65.28,opennem.org.au,false,
2023-08-25 02:00:00,Australia,New South Wales,AU-NSW,250.36,300.27,67.0,67.0,opennem.org.au,false,
2023-08-25 03:00:00,Australia,New South Wales,AU-NSW,254.61,304.6,66.42,66.42,opennem.org.au,false,
2023-08-25 04:00:00,Australia,New South Wales,AU-NSW,283.79,334.19,62.57,62.57,opennem.org.au,false,
2023-08-25 05:00:00,Australia,New South Wales,AU-NSW,342.61,394.86,54.23,54.23,opennem.org.au,false,
2023-08-25 06:00:00,Australia,New South Wales,AU-NSW,473.03,529.36,35.6,35.6,opennem.org.au,false,
2023-08-25 07:00:00,Australia,New South Wales,AU-NSW,584.34,646.11,17.39,17.39,opennem.org.au,false,
2023-08-25 08:00:00,Australia,New South Wales,AU-NSW,594.88,657.32,15.3,15.3,opennem.org.au,false,
2023-08-25 09:00:00,Australia,New South Wales,AU-NSW,614.6,677.41,13.03,13.03,opennem.org.au,false,
2023-08-25 10:00:00,Australia,New South Wales,AU-NSW,616.81,679.38,12.99,12.99,opennem.org.au,false,
2023-08-25 11:00:00,Australia,New South Wales,AU-NSW,623.75,687.06,11.86,11.86,opennem.org.au,false,
2023-08-25 12:00:00,Australia,New South Wales,AU-NSW,636.86,698.02,11.98,11.98,opennem.org.au,false,
2023-08-25 13:00:00,Australia,New South Wales,AU-NSW,647.83,707.49,11.83,11.83,opennem.org.au,false,
2023-08-25 14:00:00,Australia,New South Wales,AU-NSW,638.42,697.76,12.97,12.97,opennem.org.au,false,
2023-08-25 15:00:00,Australia,New South Wales,AU-NSW,640.53,699.77,12.83,12.83,opennem.org.au,false,
2023-08-25 16:00:00,Australia,New South Wales,AU-NSW,652.89,710.11,12.9,12.9,opennem.org.au,false,
2023-08-25 17:00:00,Australia,New South Wales,AU-NSW,671.95,728.46,11.51,11.51,opennem.org.au,false,
2023-08-25 18:00:00,Australia,New South Wales,AU-NSW,675.45,732.12,11.05,11.05,opennem.org.au,false,
2023-08-25 19:00:00,Australia,New South Wales,AU-NSW,656.82,712.75,13.47,13.47,opennem.org.au,false,
2023-08-25 20:00:00,Australia,New South Wales,AU-NSW,644.35,700.63,14.6,14.6,opennem.org.au,false,
2023-08-25 21:00:00,Australia,New South Wales,AU-NSW,549.96,605.39,26.98,26.98,opennem.org.au,false,
2023-08-25 22:00:00,Australia,New South Wales,AU-NSW,403.07,456.25,46.86,46.86,opennem.org.au,false,
